transaction_id,city,date,card_type,exp_type,gender,amount
20089,Kolkata,2014-03-17,Signature,Food,F,122389.0
20090,Hyderabad,2014-07-16,Platinum,Food,F,47776.0
20091,Chennai,2013-11-17,Signature,Grocery,F,137732.0
20092,Jaipur,2014-12-19,Silver,Bills,M,228081.0
20093,Lucknow,2015-02-23,Signature,Entertainment,F,168379.0
20094,Surat,2013-11-07,Platinum,Fuel,M,278398.0
20095,Jaipur,2014-08-04,Silver,Bills,F,5375.0
20096,Hyderabad,2013-11-06,Signature,Grocery,M,57362.0
20097,Pune,2015-05-17,Platinum,Grocery,F,63630.0
20098,Kolkata,2014-02-04,Gold,Fuel,M,281747.0
20099,Lucknow,2015-03-30,Platinum,Food,M,116226.0
20100,Jaipur,2014-06-01,Silver,Bills,F,275234.0
20101,Chennai,2014-04-16,Platinum,Grocery,F,198685.0
20102,Hyderabad,2015-02-12,Gold,Fuel,F,287753.0
20103,Kolkata,2015-04-02,Gold,Bills,M,12624.0
20104,Surat,2014-10-17,Gold,Food,F,124636.0
20105,Chennai,2013-12-03,Gold,Food,F,87612.0
20106,Surat,2014-02-10,Signature,Grocery,F,12334.0
20107,Jaipur,2015-02-28,Signature,Food,M,249615.0
20108,Jaipur,2013-12-15,Silver,Entertainment,F,176755.0
20109,Lucknow,2014-02-04,Platinum,Grocery,F,181123.0
20110,Jaipur,2015-04-05,Platinum,Food,M,124118.0
20111,Surat,2014-09-15,Signature,Bills,M,75886.0
20112,Hyderabad,2013-11-28,Platinum,Fuel,M,60038.0
20113,Kanpur,2013-11-24,Silver,Bills,M,273614.0
20114,Chennai,2014-08-07,Silver,Bills,F,120422.0
20115,Kanpur,2014-08-21,Platinum,Fuel,M,40850.0
20116,Kanpur,2015-05-01,Signature,Entertainment,M,28110.0
20117,Hyderabad,2014-07-18,Platinum,Fuel,F,22092.0
20118,Lucknow,2015-01-08,Signature,Fuel,M,269139.0
20119,Surat,2015-01-09,Silver,Fuel,M,79143.0
20120,Pune,2014-04-05,Platinum,Fuel,M,175961.0
20121,Pune,2014-11-15,Signature,Fuel,M,15441.0
20122,Lucknow,2015-01-28,Silver,Entertainment,M,250570.0
20123,Kolkata,2015-01-15,Platinum,Fuel,M,152441.0
20124,Chennai,2014-02-20,Gold,Bills,M,236230.0
20125,Surat,2014-05-10,Signature,Fuel,M,198536.0
20126,Lucknow,2014-06-08,Signature,Entertainment,M,280722.0
20127,Pune,2015-02-19,Platinum,Bills,M,63547.0
20128,Kolkata,2014-10-02,Silver,Bills,F,130187.0
20129,Surat,2014-08-14,Gold,Food,M,243401.0
20130,Kolkata,2014-04-30,Gold,Food,M,262551.0
20131,Chennai,2014-09-26,Gold,Grocery,F,57569.0
20132,Jaipur,2014-08-26,Silver,Bills,F,225247.0
20133,Jaipur,2014-07-19,Gold,Food,M,205561.0
20134,Surat,2015-03-30,Gold,Grocery,M,59982.0
20135,Chennai,2015-01-18,Platinum,Grocery,F,72712.0
20136,Chennai,2014-04-29,Platinum,Bills,F,185330.0
20137,Jaipur,2014-12-21,Platinum,Bills,F,141050.0
20138,Hyderabad,2014-08-13,Gold,Grocery,F,271547.0
20139,Chennai,2015-04-05,Signature,Grocery,F,27434.0
20140,Chennai,2015-03-24,Silver,Food,F,118844.0
20141,Kanpur,2014-12-08,Silver,Grocery,F,122179.0
20142,Pune,2014-03-26,Platinum,Bills,F,245490.0
20143,Pune,2014-11-28,Silver,Entertainment,F,21064.0
20144,Pune,2014-12-11,Gold,Food,F,238489.0
20145,Kanpur,2014-05-08,Silver,Bills,M,160188.0
20146,Hyderabad,2014-11-19,Signature,Food,M,230645.0
20147,Pune,2014-01-08,Platinum,Food,F,57266.0
20148,Kolkata,2014-05-11,Platinum,Bills,F,261860.0
20149,Hyderabad,2015-05-19,Silver,Grocery,M,192063.0
20150,Kanpur,2015-05-21,Platinum,Fuel,F,229216.0
20151,Kanpur,2014-08-06,Platinum,Bills,F,108760.0
20152,Lucknow,2015-02-01,Gold,Grocery,F,54784.0
20153,Chennai,2015-01-30,Silver,Grocery,F,237946.0
20154,Kanpur,2014-07-22,Platinum,Food,M,63206.0
20155,Hyderabad,2014-04-22,Signature,Bills,M,62390.0
20156,Kanpur,2013-12-25,Gold,Fuel,M,173479.0
20157,Jaipur,2014-12-30,Gold,Grocery,M,161810.0
20158,Hyderabad,2014-11-15,Platinum,Food,F,247744.0
20159,Lucknow,2015-02-08,Signature,Fuel,M,261904.0
20160,Kanpur,2013-10-15,Silver,Food,F,168946.0
20161,Kolkata,2014-01-17,Silver,Grocery,F,297513.0
20162,Lucknow,2014-12-02,Platinum,Grocery,M,151584.0
20163,Chennai,2014-10-31,Platinum,Grocery,F,35854.0
20164,Hyderabad,2014-11-30,Platinum,Grocery,F,246262.0
20165,Lucknow,2014-09-02,Silver,Fuel,F,224469.0
20166,Surat,2014-08-31,Signature,Entertainment,M,259450.0
20167,Surat,2015-04-26,Gold,Food,M,147190.0
20168,Lucknow,2014-05-01,Platinum,Grocery,F,30158.0
20169,Kolkata,2014-09-22,Silver,Entertainment,F,263438.0
20170,Surat,2013-10-23,Silver,Bills,M,28965.0
20171,Jaipur,2014-08-08,Gold,Entertainment,F,82111.0
20172,Kanpur,2014-03-06,Platinum,Entertainment,F,92707.0
20173,Hyderabad,2014-01-02,Platinum,Bills,F,140811.0
20174,Pune,2014-01-22,Signature,Grocery,F,243350.0
20175,Jaipur,2015-03-11,Silver,Fuel,M,21522.0
20176,Lucknow,2014-05-10,Signature,Bills,M,146071.0
20177,Jaipur,2015-03-27,Platinum,Bills,M,22515.0
20178,Surat,2013-12-19,Silver,Grocery,M,280075.0
20179,Kanpur,2014-03-03,Silver,Bills,M,193909.0
20180,Surat,2014-03-14,Gold,Bills,F,298201.0
20181,Hyderabad,2014-09-21,Platinum,Fuel,M,141394.0
20182,Lucknow,2015-03-29,Platinum,Entertainment,F,63405.0
20183,Pune,2015-05-20,Platinum,Grocery,F,110618.0
20184,Kanpur,2014-04-28,Platinum,Food,M,163841.0
20185,Jaipur,2014-11-15,Gold,Bills,F,17988.0
20186,Pune,2014-02-06,Signature,Fuel,F,47702.0
20187,Surat,2013-10-25,Silver,Food,F,250973.0
20188,Hyderabad,2014-04-26,Silver,Grocery,M,60535.0
20189,Kanpur,2014-03-01,Silver,Fuel,F,27903.0
20190,Jaipur,2014-03-08,Signature,Entertainment,F,234172.0
20191,Chennai,2014-02-07,Platinum,Fuel,F,31949.0
20192,Lucknow,2014-06-21,Gold,Fuel,M,220638.0
20193,Lucknow,2014-02-08,Gold,Entertainment,M,235645.0
20194,Pune,2015-03-10,Gold,Entertainment,F,266321.0
20195,Kolkata,2014-04-11,Gold,Bills,M,35721.0
20196,Chennai,2014-08-22,Silver,Bills,M,291142.0
20197,Hyderabad,2014-12-04,Platinum,Fuel,F,166014.0
20198,Kanpur,2013-12-03,Silver,Food,M,138701.0
20199,Chennai,2014-01-22,Gold,Bills,M,66641.0
20200,Chennai,2014-04-08,Platinum,Entertainment,F,59256.0
20201,Lucknow,2015-03-19,Silver,Entertainment,F,182631.0
20202,Chennai,2013-11-27,Gold,Bills,M,181466.0
20203,Jaipur,2014-04-21,Silver,Grocery,M,266302.0
20204,Chennai,2015-01-05,Silver,Fuel,F,158037.0
20205,Chennai,2013-12-12,Platinum,Bills,F,56847.0
20206,Kolkata,2013-11-26,Silver,Food,M,203312.0
20207,Jaipur,2015-01-15,Platinum,Entertainment,F,65836.0
20208,Pune,2015-05-05,Platinum,Fuel,M,86119.0
20209,Jaipur,2014-12-14,Signature,Food,F,164810.0
20210,Surat,2013-11-28,Gold,Fuel,M,272274.0
20211,Surat,2015-04-08,Silver,Food,F,71652.0
20212,Surat,2014-03-25,Platinum,Fuel,M,24954.0
20213,Kolkata,2014-02-04,Silver,Entertainment,M,197346.0
20214,Chennai,2014-02-01,Silver,Fuel,M,268273.0
20215,Kanpur,2014-07-05,Signature,Food,F,223527.0
20216,Kanpur,2013-10-23,Signature,Fuel,F,84892.0
20217,Surat,2014-07-11,Signature,Fuel,F,168561.0
20218,Jaipur,2014-11-11,Silver,Grocery,F,183475.0
20219,Jaipur,2013-11-15,Platinum,Bills,F,24332.0
20220,Kanpur,2014-06-19,Platinum,Grocery,M,42733.0
20221,Kanpur,2013-10-28,Signature,Entertainment,M,249238.0
20222,Pune,2014-05-09,Platinum,Bills,M,61026.0
20223,Kanpur,2015-02-10,Silver,Grocery,F,151978.0
20224,Surat,2014-10-09,Silver,Grocery,M,221821.0
20225,Surat,2015-01-01,Platinum,Food,M,200153.0
20226,Kolkata,2014-07-25,Gold,Fuel,M,103499.0
20227,Hyderabad,2015-05-01,Gold,Entertainment,M,20086.0
20228,Kanpur,2015-03-25,Silver,Grocery,M,213139.0
20229,Pune,2015-05-22,Platinum,Food,F,218270.0
20230,Surat,2014-06-25,Signature,Entertainment,M,56653.0
20231,Kolkata,2013-11-03,Platinum,Food,F,41130.0
20232,Kolkata,2014-03-11,Silver,Food,F,236825.0
20233,Hyderabad,2014-10-15,Signature,Grocery,M,124510.0
20234,Surat,2014-12-31,Signature,Food,F,275614.0
20235,Pune,2015-01-03,Silver,Entertainment,F,217323.0
20236,Kolkata,2015-05-11,Signature,Grocery,M,184728.0
20237,Hyderabad,2014-05-12,Platinum,Entertainment,M,234416.0
20238,Pune,2015-05-20,Signature,Fuel,F,240237.0
20239,Kanpur,2013-12-17,Platinum,Fuel,F,253552.0
20240,Lucknow,2014-04-16,Gold,Food,F,96099.0
20241,Hyderabad,2014-11-15,Silver,Food,M,100700.0
20242,Surat,2014-02-20,Gold,Entertainment,M,48596.0
20243,Surat,2014-10-19,Silver,Entertainment,F,298770.0
20244,Lucknow,2014-01-11,Silver,Entertainment,M,159715.0
20245,Kolkata,2014-12-21,Silver,Bills,M,134411.0
20246,Hyderabad,2014-08-26,Gold,Grocery,M,210633.0
20247,Chennai,2014-12-23,Gold,Grocery,F,254663.0
20248,Chennai,2014-01-03,Silver,Bills,F,155114.0
20249,Kanpur,2015-04-19,Gold,Bills,M,80587.0
20250,Hyderabad,2015-01-18,Gold,Bills,M,106003.0
20251,Kolkata,2013-12-17,Platinum,Bills,M,213406.0
20252,Chennai,2014-10-05,Signature,Food,M,149198.0
20253,Kanpur,2015-03-22,Platinum,Bills,F,198714.0
20254,Kanpur,2015-03-22,Platinum,Bills,F,239482.0
20255,Jaipur,2014-07-26,Gold,Food,F,146149.0
20256,Lucknow,2014-01-29,Gold,Bills,M,25712.0
20257,Kanpur,2014-01-20,Signature,Fuel,F,14677.0
20258,Kanpur,2013-10-31,Silver,Grocery,F,111158.0
20259,Kolkata,2014-02-24,Gold,Entertainment,M,212445.0
20260,Jaipur,2014-03-27,Silver,Entertainment,M,89850.0
20261,Hyderabad,2014-03-16,Platinum,Grocery,M,103191.0
20262,Jaipur,2014-04-03,Platinum,Food,M,79073.0
20263,Surat,2014-07-27,Gold,Entertainment,M,251935.0
20264,Kolkata,2015-04-05,Platinum,Fuel,M,17810.0
20265,Jaipur,2013-12-30,Gold,Entertainment,F,188696.0
20266,Chennai,2014-07-08,Gold,Bills,M,118449.0
20267,Kolkata,2015-04-27,Silver,Food,F,96167.0
20268,Kolkata,2014-04-14,Signature,Fuel,M,77973.0
20269,Jaipur,2014-12-23,Signature,Food,F,199679.0
20270,Surat,2014-01-16,Platinum,Food,M,215824.0
20271,Lucknow,2014-12-23,Silver,Grocery,M,218272.0
20272,Jaipur,2014-06-13,Signature,Grocery,F,232618.0
20273,Jaipur,2014-12-07,Gold,Entertainment,M,126058.0
20274,Chennai,2014-08-29,Platinum,Fuel,M,42127.0
20275,Chennai,2015-03-04,Gold,Fuel,M,61579.0
20276,Surat,2014-01-03,Silver,Entertainment,M,220686.0
20277,Hyderabad,2014-09-24,Platinum,Food,M,162178.0
20278,Jaipur,2014-08-25,Signature,Fuel,F,57138.0
20279,Hyderabad,2014-08-26,Platinum,Food,M,46580.0
20280,Pune,2014-04-13,Signature,Grocery,F,64967.0
20281,Lucknow,2013-11-14,Platinum,Bills,F,266753.0
20282,Surat,2014-06-08,Signature,Food,M,215503.0
20283,Kolkata,2013-10-04,Silver,Entertainment,F,18034.0
20284,Pune,2014-11-01,Signature,Entertainment,M,77405.0
20285,Lucknow,2015-03-19,Gold,Food,M,131083.0
20286,Kanpur,2013-10-31,Silver,Food,M,96905.0
20287,Jaipur,2014-03-10,Signature,Grocery,F,66641.0
20288,Chennai,2014-08-17,Silver,Bills,M,78999.0
20289,Kanpur,2014-03-01,Gold,Food,M,118549.0
20290,Kolkata,2015-03-12,Platinum,Fuel,F,176199.0
20291,Hyderabad,2013-11-22,Platinum,Food,F,277921.0
20292,Lucknow,2015-03-27,Silver,Fuel,F,140742.0
20293,Surat,2014-11-17,Silver,Food,F,122855.0
20294,Chennai,2014-04-03,Signature,Food,M,70641.0
20295,Pune,2013-12-17,Signature,Fuel,M,38394.0
20296,Kolkata,2013-11-12,Platinum,Entertainment,F,231002.0
20297,Lucknow,2014-09-29,Signature,Bills,F,182744.0
20298,Kolkata,2014-01-10,Platinum,Fuel,M,158966.0
20299,Pune,2014-04-28,Silver,Food,F,100261.0
20300,Kolkata,2015-02-16,Gold,Bills,F,59462.0
20301,Chennai,2013-12-24,Signature,Grocery,F,273992.0
20302,Surat,2014-08-08,Gold,Grocery,F,43443.0
20303,Chennai,2014-06-30,Signature,Bills,M,171225.0
20304,Lucknow,2015-01-29,Silver,Bills,F,139590.0
20305,Hyderabad,2015-02-02,Silver,Entertainment,F,50617.0
20306,Surat,2014-04-12,Signature,Bills,F,39287.0
20307,Pune,2014-04-02,Platinum,Fuel,M,11176.0
20308,Kolkata,2015-05-02,Platinum,Bills,M,187427.0
20309,Kolkata,2015-03-06,Signature,Bills,M,80422.0
20310,Lucknow,2013-12-07,Platinum,Bills,F,212011.0
20311,Jaipur,2014-10-02,Signature,Grocery,F,3776.0
20312,Hyderabad,2014-10-28,Silver,Food,M,218808.0
20313,Kolkata,2015-01-28,Silver,Fuel,F,288002.0
20314,Kanpur,2014-05-11,Silver,Bills,F,184460.0
20315,Kanpur,2013-11-20,Gold,Grocery,M,10092.0
20316,Hyderabad,2014-05-08,Silver,Entertainment,F,98883.0
20317,Kolkata,2014-01-28,Gold,Entertainment,M,57953.0
20318,Chennai,2015-02-04,Silver,Entertainment,F,102492.0
20319,Lucknow,2014-01-02,Gold,Entertainment,F,149612.0
20320,Lucknow,2014-06-19,Platinum,Food,F,75240.0
20321,Jaipur,2014-10-22,Gold,Fuel,M,125937.0
20322,Jaipur,2015-05-03,Silver,Bills,M,71982.0
20323,Kanpur,2014-06-29,Signature,Bills,F,226864.0
20324,Kolkata,2014-10-08,Silver,Bills,M,156157.0
20325,Pune,2014-02-11,Silver,Bills,M,112177.0
20326,Pune,2014-03-28,Gold,Grocery,M,78705.0
20327,Lucknow,2014-07-11,Signature,Grocery,M,106542.0
20328,Hyderabad,2013-11-18,Signature,Bills,M,271558.0
20329,Pune,2014-08-27,Silver,Food,F,222109.0
20330,Lucknow,2013-10-17,Silver,Entertainment,M,266152.0
20331,Kanpur,2014-06-21,Gold,Food,F,276294.0
20332,Kanpur,2014-08-01,Gold,Entertainment,M,293632.0
20333,Jaipur,2015-02-05,Signature,Fuel,F,110129.0
20334,Jaipur,2014-09-18,Silver,Bills,M,266209.0
20335,Chennai,2014-11-30,Signature,Fuel,F,54851.0
20336,Surat,2014-12-02,Silver,Fuel,M,164730.0
20337,Hyderabad,2014-05-31,Signature,Food,M,47057.0
20338,Kolkata,2014-08-06,Signature,Food,M,44249.0
20339,Jaipur,2014-08-13,Signature,Bills,M,1351.0
20340,Hyderabad,2014-09-14,Gold,Entertainment,M,149072.0
20341,Lucknow,2014-12-14,Gold,Grocery,F,179442.0
20342,Kolkata,2013-10-06,Silver,Fuel,M,144756.0
20343,Surat,2015-02-02,Platinum,Bills,F,196916.0
20344,Kolkata,2015-01-13,Gold,Bills,M,74966.0
20345,Lucknow,2015-03-14,Gold,Bills,F,121257.0
20346,Chennai,2014-11-09,Silver,Bills,F,26597.0
20347,Hyderabad,2014-07-14,Platinum,Entertainment,M,4056.0
20348,Pune,2014-09-12,Signature,Fuel,F,285475.0
20349,Chennai,2015-04-10,Platinum,Grocery,M,222729.0
20350,Jaipur,2014-01-03,Gold,Food,F,37828.0
20351,Kolkata,2014-01-22,Signature,Fuel,M,167218.0
20352,Hyderabad,2014-01-02,Signature,Grocery,F,145698.0
20353,Lucknow,2013-10-13,Platinum,Fuel,M,144090.0
20354,Kanpur,2014-03-25,Silver,Grocery,F,242537.0
20355,Chennai,2013-11-08,Silver,Entertainment,M,154826.0
20356,Hyderabad,2014-03-23,Gold,Food,F,145695.0
20357,Pune,2014-04-21,Signature,Grocery,M,284294.0
20358,Surat,2014-09-09,Gold,Food,F,72175.0
20359,Hyderabad,2014-09-12,Silver,Entertainment,M,202322.0
20360,Kanpur,2014-03-12,Silver,Grocery,F,271759.0
20361,Jaipur,2015-01-16,Gold,Grocery,F,89334.0
20362,Hyderabad,2014-05-14,Silver,Grocery,M,283669.0
20363,Lucknow,2014-02-21,Signature,Bills,M,55764.0
20364,Kanpur,2014-02-22,Platinum,Entertainment,F,215335.0
20365,Kanpur,2014-01-29,Silver,Bills,M,126876.0
20366,Chennai,2015-02-27,Gold,Bills,F,8636.0
20367,Pune,2015-02-28,Signature,Fuel,F,94640.0
20368,Pune,2015-05-16,Platinum,Bills,F,137328.0
20369,Jaipur,2014-04-01,Platinum,Entertainment,M,118570.0
20370,Jaipur,2015-02-06,Gold,Grocery,F,101445.0
20371,Chennai,2013-12-10,Silver,Entertainment,M,37699.0
20372,Pune,2015-03-07,Gold,Entertainment,F,172119.0
20373,Lucknow,2013-10-17,Silver,Grocery,F,128056.0
20374,Surat,2015-05-08,Silver,Entertainment,M,39076.0
20375,Pune,2014-04-07,Gold,Food,M,298646.0
20376,Jaipur,2014-05-31,Silver,Fuel,M,67694.0
20377,Kolkata,2014-12-17,Signature,Grocery,F,258558.0
20378,Kanpur,2013-12-11,Platinum,Entertainment,M,212973.0
20379,Lucknow,2015-04-17,Signature,Fuel,M,57346.0
20380,Pune,2013-12-25,Gold,Fuel,F,25699.0
20381,Hyderabad,2013-11-12,Gold,Entertainment,M,87513.0
20382,Surat,2014-12-14,Gold,Grocery,F,43693.0
20383,Chennai,2014-05-15,Platinum,Entertainment,M,121547.0
20384,Lucknow,2015-05-15,Signature,Entertainment,M,35046.0
20385,Hyderabad,2014-08-09,Silver,Bills,M,211975.0
20386,Lucknow,2013-11-27,Gold,Entertainment,M,2258.0
20387,Pune,2014-10-29,Platinum,Bills,F,118669.0
20388,Jaipur,2015-01-06,Gold,Entertainment,F,36568.0
20389,Jaipur,2015-04-17,Platinum,Bills,F,151438.0
20390,Surat,2015-03-26,Silver,Bills,M,251120.0
20391,Hyderabad,2014-04-03,Silver,Grocery,M,2333.0
20392,Pune,2014-08-08,Gold,Fuel,F,148450.0
20393,Jaipur,2015-05-19,Signature,Fuel,F,48428.0
20394,Lucknow,2013-10-17,Silver,Entertainment,F,245108.0
20395,Jaipur,2013-12-24,Signature,Fuel,M,11045.0
20396,Pune,2014-06-03,Platinum,Food,M,188794.0
20397,Jaipur,2014-04-02,Gold,Entertainment,F,35288.0
20398,Kanpur,2014-01-09,Silver,Food,M,274430.0
20399,Kanpur,2013-11-06,Gold,Fuel,F,289988.0
20400,Hyderabad,2013-12-19,Gold,Fuel,M,62830.0
20401,Hyderabad,2014-01-13,Platinum,Grocery,F,90490.0
20402,Surat,2014-10-27,Silver,Bills,M,100511.0
20403,Kanpur,2014-12-03,Signature,Bills,M,158399.0
20404,Surat,2014-04-21,Gold,Bills,F,221274.0
20405,Jaipur,2013-11-24,Platinum,Bills,M,126745.0
20406,Kolkata,2014-04-11,Silver,Bills,F,183404.0
20407,Lucknow,2015-04-04,Platinum,Bills,M,225198.0
20408,Pune,2014-03-24,Signature,Fuel,F,133521.0
20409,Chennai,2014-08-25,Platinum,Grocery,F,30636.0
20410,Pune,2014-10-05,Silver,Grocery,M,23978.0
20411,Jaipur,2014-09-25,Signature,Entertainment,F,176834.0
20412,Chennai,2013-12-27,Silver,Grocery,F,7670.0
20413,Kolkata,2015-01-18,Platinum,Bills,M,280280.0
20414,Kanpur,2014-08-01,Silver,Fuel,M,97603.0
20415,Lucknow,2014-06-24,Platinum,Grocery,F,100715.0
20416,Lucknow,2015-02-23,Gold,Food,F,193924.0
20417,Kolkata,2014-05-06,Silver,Entertainment,F,119943.0
20418,Kanpur,2015-01-12,Gold,Food,M,239291.0
20419,Surat,2014-09-29,Silver,Entertainment,M,7527.0
20420,Kanpur,2014-03-06,Silver,Grocery,M,241716.0
20421,Lucknow,2014-03-20,Gold,Bills,F,117213.0
20422,Jaipur,2015-04-13,Platinum,Food,M,185137.0
20423,Kanpur,2014-03-02,Gold,Grocery,F,190569.0
20424,Hyderabad,2014-07-07,Platinum,Grocery,M,284734.0
20425,Kanpur,2014-11-17,Gold,Grocery,F,284056.0
20426,Hyderabad,2015-02-24,Gold,Grocery,M,73130.0
20427,Chennai,2015-01-15,Signature,Bills,M,222154.0
20428,Kolkata,2014-07-06,Platinum,Entertainment,M,175609.0
20429,Hyderabad,2015-04-26,Gold,Bills,F,245581.0
20430,Kanpur,2014-07-09,Gold,Entertainment,F,266544.0
20431,Kanpur,2014-05-18,Gold,Bills,F,201943.0
20432,Surat,2015-02-22,Platinum,Entertainment,M,191203.0
20433,Kanpur,2014-08-14,Signature,Fuel,F,186290.0
20434,Jaipur,2014-10-09,Gold,Fuel,F,134523.0
20435,Jaipur,2013-11-24,Platinum,Food,F,11000.0
20436,Kanpur,2014-05-18,Signature,Bills,F,113569.0
20437,Kanpur,2014-11-12,Signature,Bills,M,39896.0
20438,Jaipur,2014-10-16,Gold,Food,M,44704.0
20439,Lucknow,2015-03-30,Silver,Entertainment,F,73834.0
20440,Jaipur,2013-12-24,Silver,Grocery,M,6945.0
20441,Kolkata,2015-04-29,Gold,Entertainment,M,82210.0
20442,Surat,2014-01-28,Gold,Bills,M,167758.0
20443,Chennai,2014-06-19,Silver,Grocery,F,292650.0
20444,Hyderabad,2014-10-09,Platinum,Fuel,M,30878.0
20445,Kolkata,2014-04-03,Signature,Grocery,M,274856.0
20446,Chennai,2015-01-20,Signature,Food,M,176327.0
20447,Chennai,2015-01-29,Silver,Entertainment,F,186471.0
20448,Kanpur,2015-04-10,Signature,Grocery,M,137346.0
20449,Jaipur,2013-11-24,Gold,Bills,M,42176.0
20450,Kolkata,2013-10-26,Signature,Entertainment,F,210228.0
20451,Surat,2015-04-13,Platinum,Grocery,M,270894.0
20452,Hyderabad,2015-03-14,Silver,Bills,F,223955.0
20453,Surat,2014-01-10,Platinum,Fuel,F,285472.0
20454,Surat,2015-03-03,Gold,Food,F,2138.0
20455,Hyderabad,2014-08-23,Silver,Grocery,F,130388.0
20456,Chennai,2014-02-09,Gold,Entertainment,M,209668.0
20457,Kanpur,2015-04-23,Signature,Entertainment,F,283939.0
20458,Lucknow,2013-10-06,Gold,Entertainment,F,71412.0
20459,Hyderabad,2014-04-10,Gold,Fuel,F,105423.0
20460,Lucknow,2014-08-28,Platinum,Fuel,M,83230.0
20461,Chennai,2014-03-18,Gold,Bills,M,62817.0
20462,Surat,2013-10-11,Gold,Fuel,F,181899.0
20463,Hyderabad,2015-05-25,Platinum,Entertainment,M,47315.0
20464,Kanpur,2014-11-06,Silver,Food,M,244483.0
20465,Kanpur,2013-12-01,Signature,Fuel,M,239304.0
20466,Lucknow,2015-01-12,Silver,Bills,F,38827.0
20467,Lucknow,2015-01-15,Silver,Grocery,M,218635.0
20468,Kolkata,2015-05-14,Signature,Bills,F,194619.0
20469,Kolkata,2014-03-21,Signature,Bills,F,173456.0
20470,Hyderabad,2015-01-28,Platinum,Food,M,104631.0
20471,Pune,2015-04-30,Platinum,Food,M,73441.0
20472,Jaipur,2013-11-16,Signature,Grocery,M,267156.0
20473,Chennai,2014-09-25,Gold,Food,F,257181.0
20474,Lucknow,2013-11-07,Platinum,Grocery,F,293640.0
20475,Surat,2014-06-30,Platinum,Entertainment,F,296816.0
20476,Chennai,2014-10-09,Gold,Grocery,F,277205.0
20477,Surat,2014-10-07,Silver,Bills,F,105710.0
20478,Surat,2014-01-23,Gold,Fuel,M,108328.0
20479,Pune,2013-11-10,Gold,Entertainment,M,1972.0
20480,Hyderabad,2014-02-03,Gold,Food,M,236013.0
20481,Jaipur,2014-10-23,Silver,Grocery,M,22962.0
20482,Lucknow,2015-04-03,Gold,Food,F,284669.0
20483,Surat,2014-03-06,Platinum,Bills,F,297212.0
20484,Jaipur,2014-12-26,Platinum,Grocery,M,48216.0
20485,Hyderabad,2013-11-08,Silver,Entertainment,M,39070.0
20486,Hyderabad,2015-05-09,Platinum,Food,M,23734.0
20487,Pune,2015-05-15,Signature,Bills,F,116656.0
20488,Pune,2013-10-11,Platinum,Food,F,146184.0
20489,Pune,2014-10-08,Signature,Entertainment,M,212454.0
20490,Pune,2015-02-26,Signature,Bills,F,237265.0
20491,Jaipur,2014-04-06,Silver,Entertainment,M,248811.0
20492,Kolkata,2014-05-08,Gold,Food,F,68462.0
20493,Hyderabad,2015-04-22,Platinum,Grocery,M,123306.0
20494,Pune,2014-08-10,Signature,Grocery,M,243119.0
20495,Pune,2014-07-08,Signature,Bills,F,87809.0
20496,Pune,2013-11-26,Silver,Entertainment,F,7898.0
20497,Kolkata,2014-01-03,Signature,Entertainment,M,164227.0
20498,Chennai,2014-10-23,Gold,Food,F,131391.0
20499,Lucknow,2014-03-01,Silver,Grocery,M,209290.0
20500,Kolkata,2013-12-26,Signature,Food,F,194111.0
20501,Pune,2014-09-09,Silver,Fuel,M,79872.0
20502,Kolkata,2013-11-19,Signature,Grocery,F,54105.0
20503,Jaipur,2014-01-13,Gold,Fuel,F,193847.0
20504,Jaipur,2015-02-19,Platinum,Grocery,F,292068.0
20505,Chennai,2014-10-15,Gold,Entertainment,M,81784.0
20506,Chennai,2014-06-06,Silver,Food,M,180969.0
20507,Lucknow,2014-01-16,Gold,Fuel,M,5024.0
20508,Pune,2014-09-05,Gold,Bills,F,200661.0
20509,Pune,2014-09-05,Gold,Food,F,146365.0
20510,Kolkata,2014-02-10,Silver,Fuel,F,167253.0
20511,Kolkata,2014-12-21,Silver,Grocery,M,187494.0
20512,Kanpur,2014-08-18,Gold,Food,F,151924.0
20513,Hyderabad,2014-09-17,Gold,Bills,F,33659.0
20514,Lucknow,2014-02-22,Platinum,Entertainment,F,292598.0
20515,Kanpur,2013-12-12,Silver,Bills,M,124601.0
20516,Jaipur,2015-05-08,Platinum,Bills,F,179780.0
20517,Pune,2015-01-30,Signature,Entertainment,F,144816.0
20518,Hyderabad,2014-02-09,Platinum,Food,M,21537.0
20519,Chennai,2014-07-03,Signature,Fuel,F,265539.0
20520,Chennai,2014-01-12,Silver,Entertainment,F,276170.0
20521,Chennai,2015-03-08,Gold,Bills,F,166408.0
20522,Surat,2014-06-06,Signature,Grocery,M,294679.0
20523,Chennai,2014-03-17,Gold,Grocery,F,45962.0
20524,Kolkata,2014-12-25,Silver,Bills,M,25341.0
20525,Lucknow,2014-09-06,Platinum,Fuel,F,191514.0
20526,Surat,2013-11-11,Gold,Entertainment,F,147983.0
20527,Chennai,2014-11-11,Platinum,Entertainment,F,15099.0
20528,Kolkata,2014-01-09,Platinum,Entertainment,M,182550.0
20529,Hyderabad,2014-09-14,Platinum,Food,F,67504.0
20530,Kolkata,2014-06-19,Signature,Entertainment,M,277288.0
20531,Kanpur,2013-12-21,Platinum,Grocery,M,228845.0
20532,Hyderabad,2014-11-30,Gold,Grocery,F,199036.0
20533,Pune,2014-09-15,Platinum,Food,F,247289.0
